id,totalValueLockedUSD,token0,token1,feeTier,volumeUSD,liquidity,token0Price,token1Price,volumeToken0,volumeToken1,feesUSD,createdAtTimestamp,createdAtBlockNumber,totalValueLockedToken0,totalValueLockedToken1
0x9272ab2d57a1cfe044328f0a7f09766593b8cf26,19815.25156765959787217897416865069,WETH,PDEX,10000,8872185.603509800955009899470852879,853837445288153680,0.000932713275230684965793532921278076,1072.140846020094680876076317967644,2551.707353916407536563,515038.112997835225878997,88721.85603509800955009899470852879,1622962342,12579409,12.750310273082295137,7857.419187646763223931
0xdf12ca93880eafb3a4a8a69f832d1aefb243f019,19769.52985164424858839931506717079,CIV,USDT,10000,214364.54629135656654598813527755,0,14.69434513335309413101846554085688,0.06805338998947349329274843534362513,984016.23700952700419913,214363.629831,2143.6454629135656654598813527755,1637834839,13682844,739076.9833004003967525,2061.663218
0x8a5a44685c922402b221ccb3ea1817b279926c61,19716.09944621453319771437969695227,DEVT,WETH,3000,16514265.2743357396244714970679796,0,340256786540325233929710090404719700000,0.000000000000000000000000000000000000002938956810142818059917450894998607,9523571.839694780974416155,4428.296285591470456778,49542.79582300721887341449120393875,1639478820,13802842,14667.139407531474187243,6.500695471594598324
0xd70a619a21e0e899b476f1dd50d32f351459ea52,19699.77863841802002611448928313392,MASK,WETH,10000,9798282.37744551672516399972045694,95325144511072182255574,3113028016294.144856283269695631518,0.0000000000003212306457782651892021296446742938,70125639714770.196748321049826288,2504.604562208076924271,97982.8237744551672516399972045694,1640668237,13891764,1938872090133.788973701094516251,12.415124348756237785
0xc5c7c21f4e60770ca5991a8832127a40f5236f73,19683.29096357151174098602130722285,XAUt,WETH,3000,22849580.39935070258589558666033218,7908013258347,1.002405931686465541021825086218122,0.9975998429274877106662833805036024,12687.257918,6096.139576821857327132,68548.74119805210775768675998099667,1637576528,13663934,17.545005,13.663205518290181858
0xaaaa50ab9c0eb7ca6e797cfe05d9805d61687e10,19665.17747110071908542334126118192,AAA,WETH,3000,28420222.73153272179320012934789378,4762504387920992978,134430669.7117618285827524013845154,0.000000007438778681562324763769521151169408,17311928218.473720246401816488,8491.732881830275040026,85260.66819459816537960038804368055,1627069650,12884587,24844483.401982878427813878,14.72505257810892729
0x9a9b2f87835fb1918186d32ec7e18af797430142,19649.410762,THALES,USDC,3000,13590798.763976,0,0.8332573928641347910335111933092098,1.200109364241852108662130125730753,8177964.477779061559889446,13590798.763976,40772.396291928,1631760897,13234182,12843.114938187190201903,19649.410762
0x1d48fc96200153033476faaefb837e3381e081ce,19633.1041550028808567168077951834,CHEX,WETH,3000,25258.42146669234558506869909446337,13780600774054282658051,59039.18537845092186495332754042497,0.00001693790308233142046307786033784434,491320.27736630657623992,9.644143702803707218,75.77526440007703675520609728339021,1651655412,14710028,1824492.967071364301538241,14.591038349252631456
0xc2d80b4753f163a11d0c3bafdd25686f19f8940a,19525.30698934382528924053481018019,uJENNY,WETH,3000,268829.5517970795400667783384785926,4708344514367043295162,7634.339778234277040239879240277469,0.0001309870963368736678673645103096759,793766.18770211590429504,120.563387484220216816,806.4886553912386202003350154357784,1650311589,14611122,201885.44055698313509192,15.663902479360355597
0x7b24f3f2c6fc51ca67c91bcdfeb07bc75249fd1d,19479.68301017636415195079715688209,STAKE,GNO,3000,0,0,30.56418842675685004224698684433119,0.03271802889176565235624323231134716,888997.600651798434668154,27993.389461160023837253,0,1636120214,13556961,1298.562849375336222266,43.084536603573031428
0x4a87b3153c624530f7d79db58b2a9dc4befcd433,19479.22495848383338927310653258466,CHEETH,WETH,10000,7060767.715954241356218423811487777,855086831785936405,283819.8688357152240071067278219361,0.000003523361504260417566007002047727883,146301.032832874784410421,1924.436165602344128142,70607.67715954241356218423811487777,1631841109,13240218,1574.101399485257394077,9.594774582211870111
0x3afec5673a547861877f4d722a594171595e561b,19412.57294866125797525823035440168,WAR,WETH,3000,8971868.573465823762224206338671183,124630079795900602,128.7686415725436000578701623154634,0.007765865879983180000384179438045752,357047.984142072069,3618.687843193350683555,26915.6057203974712866726190160135,1626162768,12817558,1857.348855632665,15.186737992493048466
0x2860b0dafa49adcf45d857eb5e6c353a9a4b6626,19400.896869657806117647203684656,APW,WETH,3000,12444177.03068333964951319356137181,0,3530.508604693258409087325767411937,0.0002832453088120665029914478809682885,4473540.042595272703906314,3212.573717201988034352,37332.53109205001894853958068411564,1631790522,13236396,7142.188488245300046736,4.593795930957744274
0x81216f193e8bed640a2378c38d689ebacc4b5d2c,19372.15558717912198498875375830702,USDC,AXS,3000,8102269.195388,0,0.00000000000000000000000000293895680758558494927616942086432,340256786836388081269117234.1955607,8102269.195388,328340.522388430713929478,24306.807586164,1625199098,12745986,12392.334543,489.154095994808476142
0xbcbfb7194bd9b869515674aef22f2663768289d3,19278.28663362488124981888886942512,USDC,BTRFLY,10000,3449504.561688,0,36.76912917645660451667330084868692,0.02719672786377283365060532135254808,3449504.561688,1562.95672962,34495.04561688,1640177569,13855114,19022.17563,6.969549048
0x5233c9541b40e5d2c9ee45fc40e351bf8311435e,19276.64339358320284016890183522325,WOMBAT,WETH,3000,443672.1860924307795358431002156501,11071620931849845146618,372263.961509748013927578811483872,0.000002686265938675383279658704739496478,53227411.486077515937132816,267.189520457953732941,1331.016558277292338607529300646952,1659105232,15237929,6835785.01771502957157922,15.019756792079407302
0x035f1d7d2520d24c6e8b06758316290df06b8c82,19242.41521322473317080689871373392,STG,WETH,10000,5082951.197234366226041676345252753,0,2526.055011773194778161760355848472,0.0003958741972519584760047836523784866,1882658.966710807731220372,1615.021173122206201304,50829.51197234366226041676345252753,1647956831,14436442,11790.532671296113455005,8.261119072555204341
0xac46135feabd919eac8ac2138fc54191526379b5,19143.38995226041096055938094718247,YGGC,WETH,3000,115162.950720021315964027939634408,4161009426492544992221,6634.751740641652859097100082380561,0.000150721540020017251303910572472913,244572.350153360412498843,29.094327829506170044,345.4888521600639478920838189032238,1628768675,13010153,112737.834199442809587446,12.773550947532954217
0x4e56fff9004cb210a3bdef04b9c3fcb22b54f0de,19111.69886274702347344340082229721,OHM,OHM,10000,0,0,0.899216977668173434052648016582039,1.112078647128276573243207872063777,9381.170188255,9858.923020117,0,1639641845,13814999,42.971933265,53.950961205
0x7c8dbf6e88f52cb56dd30190558cb982f62fc660,19085.061323,RAD,USDC,3000,12940789.24468715781410561823483071,0,0.04791107785685289005858082756755566,20.87199964458671599543046238631964,734000.054051616875981513,12925843.132735,38822.36773406147344231685470449212,1620295743,12380114,1131.204563911619451737,19085.061323
0x3545d371334f4374872e915caf5ec36c0d83b93e,19037.49033426162804920656059878992,CGG,WETH,10000,6051129.741982081035179565724125805,0,13088.98765874581695074376995090132,0.00007640010259554478895709870195335459,11965323.972804737893054376,2106.659854059093909083,60511.29741982081035179565724125805,1640532341,13881611,61640.363012168229812765,10.333688707269648083
0x5ff1c1247b53cd21f89fb3407a000f743751a2a5,18921.05815386441159248180957135289,SCALES,WETH,10000,285424.0384357825465094774639067596,11645285566444931883777,10817.90360610388115403633606805556,0.0000924393520603900723488842223472458,1031601.462439387467016842,168.222450035288417432,2854.240384357825465094774639067596,1652926552,14802372,106598.657035595438277918,14.944597952453557419
0x8c2f778589b08dbd5857be26b604dc5c42861732,18791.6956516309848980392689666166,EDEN,WETH,10000,10447847.01766329582580168403013301,0,340256786540325233929710090404719700000,0.000000000000000000000000000000000000002938956810142818059917450894998607,2072514.035156501533658318,3074.772189098532902452,104478.4701766329582580168403013301,1627709233,12931468,18571.335964076851594127,15.315417145548685437
0x1c774b48cd31dcf9fcb4bbb8ff52a8c4b4094c3d,18728.37035543937333336945797257016,NYM,WETH,10000,2494019.697370705777757018157620881,3760646102825345,4396.637325476155158188784412612542,0.0002274465519831568438638423231678184,5933584.832644,1643.301857400141259685,24940.19697370705777757018157620881,1650164579,14600317,65571.631014,14.592559612547828021
0xc274115fbc126cc6c14d724e529fce64c9e7a60e,18663.29365293812447342527884962367,WETH,TURTLE,3000,2432517.568993835160813658353472137,100000185772044998287143111,0.00000000000003382042318600006678217259628756818,29567932799077.12936532054713358667,1072.224035681204260201,3656052670309028.830145441467640249,7297.552706981505482440975060416422,1624967279,12728772,13.69503351174910555,548571668235004.012586737323552161
0x3812fe79381de0f82c79befc53f833333b7549b9,18617.4235168333575531080501169717,SPLOOGE,WETH,10000,23222.43366255995909662305065493419,48397400808422907,2572029.75118262036586960369374042,0.0000003887979909797698015188734736201671,18794600.908857,6.99250351140792041,232.2243366255995909662305065493419,1649015928,14515155,63911233.047842,16.311499360687593836
0xfbba47b4c4ded47aa154a1b6dc06ec207166fc13,18603.6518883892575651444840345927,WETH,MFT,3000,6217979.52140106451275638961697042,13551615708290923005179,0.000003895456808753659590376568003777574,256709.302424520316306092515889845,2130.701281793974651809,632854294.378213787480974666,18653.93856420319353826916885091111,1620266519,12377927,7.496538095406821079,1825446.183690564918504983
0x71d4c0837080dc6dea591db7aafc011dde540d67,18584.81063300689011073660579754523,MM,USDC,3000,7752966.818696,0,0.02860353590733804130161756268754139,34.960712662921399397530381837643,1768871.085179342942096489,7752966.818696,23258.900456088,1625157384,12742914,1723.45309455234850721,14033.065875
0x0af3faca2a2a0324523f9740e6d3aff342637797,18487.971933,BIT,USDT,3000,12088834.90373610126189201998796303,0,0.4255531926055482837532597788941128,2.349882499711182251637472430147497,6526186.928300590629653602,12088689.51935,36266.50471120830378567605996388901,1629459054,13061874,9646.175086797460448573,18487.971933
0xa15cc73e881c06d8db06b50b7a3688b763c18350,18476.005143777206313170729305051,SHIB,USDC,10000,1485698.470869,381578402115138326,92304.77801323308392248389816950022,0.00001083367536896775879417101179404254,160156135827.163995407843776596,1485698.470869,14856.98470869,1624129145,12666569,965931767.046133683736989585,7863.305565
0xc1df8037881df17dc88998824b9aea81c71bbb1b,18350.61733388161157505074801413575,FORTH,WETH,10000,4181998.331958185373507992563902601,427856607180354869774,278.5719627560837057934552194150435,0.003589736706114948382414086401659937,267736.672597708153664435,1660.40215119749395293,41819.98331958185373507992563902601,1620243699,12376194,4671.770477275808895288,13.788595912266051914
0xf3e59c4572a70bf5627de41d1f29f3851f50b2d6,18324.36301588224491764997999246788,WETH,DPX,10000,3821240.90518696367808655523951872,0,0.683874401634751608350385383083807,1.462256808574167025936456833375595,1081.974147783266563261,2896.333371538100529677,38212.4090518696367808655523951872,1628620100,12999084,5.700920836084947867,13.697974276420549868
0xcde473286561d9b876bead3ac7cc38040f738d3f,18277.64883801671728183881696655217,RAW,WETH,10000,1709277.97011598406259667927624582,4148079518664410062768,1982.43151459849907982449105361333,0.0005044310447226367507687810145832319,335214.145341667724967805,525.655059219502141838,17092.7797011598406259667927624582,1640201105,13856851,109109.903663317101314591,13.438285391394156891
0xfad25176c366957ed4c592d21b21eec176d70630,18276.77078422750065329737931722197,DXD,WETH,10000,1270937.989348990329742342560427957,0,2.618026268999321043423184296945512,0.3819671375498560129612538059023833,4593.125526000590224035,730.206106190448006315,12709.37989348990329742342560427957,1622380040,12535926,18.912799628647933007,5.061722767687605705
0xcc6c15c979e4e1c6baf6b4ed9ca143f84fe15615,18233.19487856424952838523768328889,MANA,USDC,3000,9101086.272607,4436920652653156,1.383359834901291965714003729514281,0.7228777175472597399274915642258324,2873855.649379177512823331,9101086.272607,27303.258817821,1625705004,12783608,5935.110398985330833889,13960.82302
0x575700a2191097f626b651de014487cd873c99ea,18221.88155,EVAI,USDT,3000,12613268.22305639968817938503867707,281520247610,3.328198313080097648269858523805202,0.3004628648689341581105398753011967,26951979.98061261,12609192.133045,37839.80466916919906453815511603107,1620990273,12432114,74630.11716721,18221.88155
0xd1d8dfa3012888f752478b49a9700907362b807e,18202.64202408962737210625676930781,PRNT,WETH,10000,93820.21633798132161933094438313707,716789418894941884754,2839.268946675019758763534384287994,0.00035220333782436114027293282624395,107920.714559580612174837,45.86010102994698777,938.2021633798132161933094438313707,1647689285,14416585,24725.451596996926339985,13.643567454130722502
0x1d0f3c580378daf7c66c090e098819f633e04880,18160.48473432950912679828988873733,GRG,WETH,10000,301173.7365167102298477124841838528,1604839273705627235279,5278.625992637568006283972041536799,0.0001894432379552487628626998860862215,896375.304241208947415328,106.820600612843691835,3011.737365167102298477124841838528,1620271308,12378295,1237658.224085190826539187,14.341282163686981506
0x8df124291507807bcfe5e0e1fb9f3d093ad78cd6,18100.97410862132863210073400105422,WETH,NFTI,10000,4424979.890377673082609248253478095,56688230115197488954,0.4192431049810632855788628642247416,2.385250915564058746799884682309345,1325.148357904476944407,2534.242547992521293007,44249.79890377673082609248253478095,1626638268,12852629,13.840821152952683557,48.901667900156293816
0x0aec7d8af2e23cebde8609610d12c9aa49bf6147,18062.34507228992736804369836121942,GALA,USDT,10000,3416557.188763108151930131803132922,0,20.06465768226216726362259982598277,0.04983887668734232423257423007747138,10150371.60148327,3416557.142878,34165.57188763108151930131803132922,1637407804,13651644,59605.91613612,15085.173127
0x5c28b5f471d97f53fcf132f16f9f3c0c888c1a01,18043.82629409982666228449068415979,HEX,DAI,3000,9823979.752705144423829293491869837,4867519100234572,31.09751684606879240701073870130419,0.03215690837792456996071559519315408,59283273.13466196,9819090.068807383312015963,29471.93925811543327148788047560949,1622876678,12573026,91144.96126415,15158.527430646062796369
0x49eb1545e5e04a5d1591cf08068d306ad01bc524,18011.750321,USDC,WAIT,10000,1300003.975683,276761984,0.006998513081201881743234659304543255,142.8874945859594119556313179776241,1300003.975683,157378667,13000.03975683,1657129363,15090351,18011.750321,3063002
0x389baf82665869cc1b70a1d33628ea01fa22a050,17916.6799857855694811569051576362,MTHD,WETH,3000,889226.9001946675538045023666600899,12090500653430053046558,754899.5881142247395366363902474575,0.000001324679488166164995303580687629375,49626393.820467376301291943,298.391768808342395471,2667.680700584002661413507099980277,1620959753,12429893,11719012.607744656371584416,13.095113088922211974
0xe3a379971c9ffa73e8c74a73c4240640393a92b4,17872.49483034882621277147634397249,WETH,AXPR,3000,2138622.192614861717472999509006628,11403905530077697469293,0.000002096705116311283411425963683828058,476938.7894466018303833300591642494,750.91574688363497787,169206214.787607800772256303,6415.866577844585152418998527019901,1622481930,12543428,13.407200239974468787,7826891.768272254128021631
0xa16495105b1da7738d9aac1494459bd7982c05e4,17863.10896850811388781957128530239,GERO,WETH,10000,6793536.285477769152031515613486369,0,122935.3687656535073334369384525074,0.000008134355556424593273485618606427138,19369810.33486068574310026,2270.288665647363940929,67935.36285477769152031515613486369,1621295387,12454984,108715.121416099076779659,11.163707131019127625
0x82d7b381b6144670fc6777edddd0e5737f6f0633,17720.68151274523006615854370130783,RAD,WETH,10000,7088526.15749399766416143726089549,4641763912414850,560.2754794652830289616644388946387,0.001784836275459319131747388730899396,542379.123138666644699107,2139.838782901549180758,70885.2615749399766416143726089549,1620254099,12376993,3479.65357538036552495,10.553332299808289504
0x38265fd46cae892f03c65d287738f37940c71812,17679.99932397454968949502086930144,USDT,NGM,3000,5074886.056610806032695873666718089,0,1.115888178165680874340265331590671,0.8961471405170900181555646070597865,5074120.073501,5902947.583019,15224.65816983241809808762100015425,1620950700,12429220,7608.034742,8886.254885
0x8452d58c1ec45016a668d1c8ab4179551abf7124,17660.41909192918468678529820297074,GALA,TOWN,3000,0,4311256309451,0.4441156583518187173506035679137263,2.251665711835410804992901248036981,150251447.02296813,79248798.08970819,0,1633476641,13361986,242505.02045901,392503.3625568
0xb4e5cf360d2094190e3e50e603f4ab5f67f16128,17584.303707,INV,USDC,3000,11659722.113569,0,0.002044078047696067766770247995826306,489.2181103980473610710768195834118,18619.43357234840825262,11659722.113569,34979.166340707,1632709910,13305220,27.752490098417333635,17584.303707
0x1837164d1ac7cb56d75c8964aab903a26ee02286,17574.15528399999999999999999999999,USDC,GYEN,500,70496771.988474,0,0.008374848977926647254954267291355735,119.4051382461548543834435057990774,70496771.988474,7941680932.331371,35248.385994237,1636062410,13552692,17574.155284,1992957.705377
0x8b6e5cedad97d8fd12f9ebd1c70f32d0a67370b6,17531.80191203210998783987424342794,WETH,CRETH2,10000,3304148.108783788734689029223978887,0,0.771954621064316920304014172255397,1.295412933238575729197047313593101,891.555162624317960958,1137.248704237911912218,33041.48108783788734689029223978887,1632348943,13278222,4.055598534424104232,6.237708473084754979
0xa14afc841a2742cbd52587b705f00f322309580e,17527.10615499999999999999999999999,DIA,USDC,3000,7309111.010632590691695568028466715,75140191666223635,2.671448357473200250596830404589134,0.3743287783207809651448190322938301,4728104.863079765165322105,7309059.177567,21927.33303189777207508670408540015,1622532711,12547226,61951.015656123752952237,17527.106155
0x441213c4eaf44aa9c9693143c5510bebae5c39ef,17522.15381034632113424485733270134,BIT,USDC,10000,2781180.176582,0,0.7769416525567171629155116948345486,1.287097939348797439439295430554695,1924201.060653924691563971,2781180.176582,27811.80176582,1630251389,13121214,10187.655287672480816456,13092.060383
0x22a0738bde54050ffc04408063fd5fbdc1205bdf,17482.1708254278276966916895308313,UDT,WETH,3000,27210172.84295399445182715069657796,551996748310378781,80.29913431779400577262048072983673,0.01245343438003170996518159717300256,93813.945457875268443985,8908.892306824242349926,81630.51852886198335548145208973418,1620367501,12385480,490.647392077477369608,13.191562008396595428
0x28e810d4b33ae24fe6f721a21e42230bcb019da1,17475.18875500760501717360235898665,WETH,DFND,3000,4216657.374259868381778525105121395,36537830300969486966692,0.0000003442842814709682332337201544483141,2904576.403335814169885317097001519,1485.983196192218155022,1354178122.6292911070106276,12649.9721227796051453355753153642,1620499758,12395386,13.166090689578138309,64383810.186283736060275604
0xc0b338fd9ad61a808a9fcea24eeddcc89f96068b,17399.52991143029275325530718428548,STACK,WETH,10000,8725542.367872004079325369090137585,0,40113.57301937369319440367123961537,0.00002492921783649212654428329969179593,49974298.569604263837405616,2196.545773157710232183,87255.42367872004079325369090137585,1620326157,12382397,252533.559039108977160982,10.981973819368663994
0x56027930bdff39faf295a7cf6bb94b9bb9f6a718,17323.13239731937264125755685860212,USDC,PERP,10000,2333768.586176,0,9.89755771714328023650763657380089,0.1010350258698596157525000199603941,2333768.586176,145680.094412641461569499,23337.68586176,1623479745,12618128,17068.512826,420.224531121967438644
0xe6acb2b792e535da7dbd7454d6f58f01d92a0407,17234.65110553337792061354282289598,CLONEX,WETH,10000,858520.4674984827987875402766414497,897701648189792043417095,5828254381.651842738715013984675818,0.0000000001715779604864433168146886921673898,416097543571.31890656789482232,229.744013739823949106,8585.204674984827987875402766414497,1639528393,13806541,74880820507.823230957126357747,12.900305608302309127
0x119f33c3266dd5ed81a9db08d5033d4052e1e145,17201.81206188691753380079918894071,WETH,SURE,3000,6815726.511540743628447384825434732,14999420149866372906186,0.000001844046742456753022965005922044333,542285.6031662940415007081254934379,1942.862896095682827319,1185403410.636158765411483417,20447.17953462223088534215447630427,1623528202,12621667,13.081730413857787937,156299998.832077636723201953
0x5d1461990f636d35030cb603559d6a9d4487f9ca,17199.00547299999999999999999999999,FLUX,USDT,3000,253192.3891712825203084062674957416,0,0.0000000000000000000000000000000000000000293895680758558494927616942086432,34025678683638808126911723419556070000000,1278906.01070789,253159.634992,759.5771675138475609252188024872251,1625242216,12749205,2241.86094947,17199.005473
0xaf9c98cf6e5a63442d6599a44f113fcbbd7c9338,17193.35770418751974509426402405628,DYSTO20,WETH,10000,1625423.946031263402899187480607492,192205890646352900171,381.9426036126896760483961717936907,0.002618194436916112494039199939916871,25344.833156665569234984,479.388835769669373459,16254.23946031263402899187480607492,1624842778,12719519,3810.454076241630555499,11.972002904470716278
0x06f171de64205e4dd881c49d57e6e4ada7c37726,17175.1187339774121827495515639134,WETH,XPR,3000,29833805.90907233181719544889761712,891136390838996,0.000001690186130602079715642189656354275,591650.8140105131771144519961171658,8624.292357570170468955,2014528578.1078,89501.41772721699545158634669285233,1621973855,12505584,13.33595608409375747,6427376.3145
0xea342a828376b1c4f3f06ea16172d3fad6578090,17165.38821225966135734287104617751,INST,USDC,10000,1876976.192215,0,1.06505098930985608454365289817395,0.9389221831041079373639099866708273,1391416.153617539209669639,1876976.192215,18769.76192215,1625339557,12756416,7049.420268529521964178,10489.741212
0xc115b3d61aa0d3261fb6c3f32c957b8103968129,17138.87072101129666934907295615325,WETH,ZORA,10000,2787757.374090195539398269458671073,0,0.06561663299108987592711914064371136,15.24003830150490397978611869805052,906.458095638006156795,2765.104698687,27877.57374090195539398269458671073,1623868604,12647189,4.627912428338888449,14.607077335
0xbd233d685ede81e00faaefebd55150c76778a34e,17084.8628476447351543385824070025,WETH,DAM,10000,1785610.708872412138859747469850302,2072036179252528959902,0.00002404923649540038104584176774246316,41581.36164494279970849748317413593,638.939342445508667432,15865306.569931625571567787,17856.10708872412138859747469850302,1620243617,12376188,12.69722235636299816,594670.828248368088025079
0xe744f5e2edfdcb9fdb43b288ecb8b21c8487e888,17078.91275031573928900087819765479,WETH,DOGEGF,500,63013885.21780924138132899846484756,24595936303605396890235418,0.0000000000001101815945609693091350515563523465,9075926010915.072220648101583873574,18387.239642630327210848,74939021237214798.038397314002125,31506.94260890462069066449923242401,1622059677,12511989,13.174177654035053179,437499316735681.778102434806181659
0x1283de7ad8fa41d45cba1c2eb15e7b85dc1bed09,17074.94072696313004324864219368059,WETH,DOGIRA,3000,1235832.358814091152125463549364885,396229575037086081,0.000001060597050661272960931903764397779,942865.1525822259912871153001432281,350.286001260880696511,177543298.506086947,3707.497076442273456376390648094666,1634611431,13445583,13.420711070325783703,12442392.780500679
0x7cc97cf8dec003de52b100d66cd89e5cdcaa124a,17066.41812769698176529384283417768,BAT,USDC,3000,396271.997587,63845317606330059,3.264904323883703847498113171585166,0.3062876889484067098143223824745718,946233.133907049508427604,396271.997587,1188.815992761,1657114674,15089234,53042.820123688020045574,942.183043
0x22a80b1365b651eb61ed90f5d732be7735efc43f,17012.08660952746486429756601710992,RAZOR,WETH,3000,24039898.58136779254148352709934683,1644361304815115542108,120501.2026756444692875165025480999,0.000008298672360073619161799543939460201,323550780.969201259702769272,7426.193128508741178869,72119.69574410337762445058129803938,1620379443,12386340,834175.53507540525831021,10.800817050635444596
0xd2a151b92cb8b449209e92a4c58c267c184de999,16985.262669,USDC,BBS,10000,4132534.849459,0,0.00000000000000000000000000293895680758558494927616942086432,340256786836388081269117234.1955607,4132534.849459,30592279.497643349261630705,41325.34849459,1645110244,14224325,16985.262669,5609865.38329563757570753
0xca0b663826dd8a971ec54d994d8373d7affb460e,16972.46368395713384418214438293882,OCEAN,PSDN,10000,0,41055767390707594936254,6.480344490165744977199103425012971,0.1543127840684320520008416341588263,642040.56579371124571663,23447.977899760407081031,0,1650866635,14652115,106393.895917033315695637,14831.633562238856168979
0xb773a5a7ee006d2675537588e3233ad37be53bb9,16915.05078139153769465169729442013,WETH,C3,10000,6206196.623853756807648174431365462,0,0.00000000000000000000000000000000000000293895680758558494927616942086432,340256786836388081269117234195560700000,2023.083916777567872106,4976943.374571371500219071,62061.96623853756807648174431365462,1620417007,12389167,10.058333814890092464,93989.747060957316076558
0x066af078c8018a26240068b5f8b24e7e41c85d28,16896.825341,GVT,USDC,3000,12000005.321097,0,0.004901876770031918578338343333442204,204.003496398276144020429073500819,57901.490229956430930307,12000005.321097,36000.015963291,1634548575,13440967,92.471807337452601081,16896.825341
0xfc289c57b474ac370afebe1fc9af437ecda554b6,16807.42601584061393848123630517471,Metis,USDC,10000,626557.28599,5797937280818973,0.04167793661693735916607011188243574,23.99351026398013425175609013518821,10950.023466902913488513,626557.28599,6265.5728599,1637217696,13637768,340.285516824550976362,8587.497688
0x86891e9e1186dad61a8fc600c6055c8412ad5dea,16781.40028884126438495743544222606,DTH,WETH,3000,204412.5861387236848496462031001055,190681080842373163470535,532446.5368187630597264408540038462,0.000001878122836472472420907432768261086,29485582.245924944318407472,66.291723779772815652,613.2377584161710545489386093003164,1621086865,12439349,16667506.549419440773506403,12.57196876668338311
0x77edfa75eab19b772466a4affcf5555b7532badf,16702.10175149094783756294911106007,WETH,OS,10000,7651157.660296894024134397266420532,1000010035171323729,0.00000008850294196584496230035776252218168,11299059.41867920956136674085680422,2187.612043506451678563,685862.320201558842365942,76511.57660296894024134397266420532,1629224197,13044250,9.663690283997234062,186730.782269274885709365
0xe67d3aabb5e2b46a8d93aab261fb10359abf457f,16696.11975386018289636831408054299,RPL,RPL,3000,0,0,1.004428892325711485902983345065777,0.9955906362714670841118375852620723,487563.926734538916139677,486018.734891799512190572,0,1638776309,13750996,755.372892542573759532,707.238746618736774009
0x22171b4c24650dc190d3d572f99cb7bfc0779d1c,16691.36259773431168827185908321546,Meta,WETH,3000,2497150.119060444115022904480739706,12103569476530302207769,58177.20977584620135399865130293377,0.00001718886147776678521780857421705921,17715804.921313331483965838,831.140873283918514501,7491.450357181332345068713442219117,1648907722,14507106,1816671.419768781698739336,13.136933836627705104
0xac499d3705b27cfa720385fdc998c520782c6049,16648.73485322325784036749929445302,MAP,WETH,3000,569051.2157978798776058351839790983,12210881431032024788664,111676.908403992871123929611039752,0.000008954402609199076148401767926885704,40617462.441322058463505827,322.369487726487448225,1707.153647393639632817505551937294,1646163270,14303020,4401614.67581548525240661,12.832972190118009391
0x8ea48337c6c6677b0973437f2685d17717c0408e,16629.19422445514115461613142391608,VEE,WETH,10000,6981968.758786132987099685232072569,7553944346494019186268,573398.9682120987345103881752032853,0.000001743986395926165483473153912765215,536745483.296288842143519616,1843.212708635126986951,69819.68758786132987099685232072569,1624050729,12660735,35779694.249491658905281709,9.514188992779159716
0xa388f891e5b7e8bb9b1ac1a09b410ca872e30450,16575.67592795003619199792290745618,POWR,WETH,3000,5371906.371363835184693645943409888,1304842625646536,6713.917088638033484935597450811913,0.0001489443475094890118632728118161767,9735313.917371,1522.067785490591652553,16115.71911409150555408093783022957,1625500473,12768421,50371.058274,5.017452828414438042
0x99c4ef17009616b8f2fa6d70dced977d4be4d022,16561.15089722979145173014462679889,FNC,USDC,10000,1370996.965823,0,1.095553246399175803034432415398754,0.9127808285784039197285907345359294,2107913.575360107105434579,1370996.965823,13709.96965823,1640158453,13853648,10649.44976700376967552,6840.537315
0xc59511889997707c4e859668fd509311ec49f85f,16542.8823483643872669651083366249,K9WT,WETH,3000,478418.0122503099663257106023337109,27293257721946875404358,33954332.36396690566634137492817857,0.0000000294513227143061805454793036006837,9521501990.09929704439867391,174.734119386277359993,1435.25403675092989897713180700113,1623481755,12618269,170391289.669667693645373997,12.724374700895318104
0x1afd394e66807d164ccdc874d8ea4c4434b71e38,16521.983661856992845998,DAI,SPC,3000,188101.0928457537309855784837645617,887172635217373347110778,0.005775409182085602552643715769416956,173.1479049314532355766435426774057,188100.176670063383605584,26020536.524785778517277458,564.3032785372611929567354512936851,1660223846,15320938,16521.983661856992845998,4022671.188371115339817911
0xf784ce42e5d95a9f047bb6dec0d20729a30ceb77,16520.13739390888869922187661753296,GLCH,WETH,3000,22916974.59288794371661208094976187,459794709577330752016,18054.77405968802179750255558535903,0.00005538701269226957806978158342973621,33927257.694051271856908894,7019.629388441300707972,68750.92377866383114983624284928549,1622249817,12526170,86379.547261178622527268,12.544671877722774015
0x6127cc12b45b7a765d6509e191d23ca97badd8d1,16431.23802834574516069700229656819,WETH,wCFG,3000,7314840.401879482594091145286435958,809811666894096402970,0.000247599015300980432484468671393787,4038.788275407330510400860428242716,2449.709569571018574368,6250708.672973062493103419,21944.52120563844778227343585930791,1626436449,12837754,6.256386943632442589,25724.554286102764383143
0x5ec38a0e8616b9faaac92ecb163e5918c0097d7e,16387.92178649076432787610052597755,TEMPLE,FRAX,10000,0,0,1.433303616315516106190791784062639,0.69768888365092069934320261339242,4413017.901817291794143468,3013114.983593886934046463,0,1649423854,14545354,20392.405868353593823851,16395.459818790513289095
